AAR;UHELDSART;UHELDKOMMUNE;X_KOORDINAT;Y_KOORDINAT;UHELDSDATO;TIME
2022;Anmsuh;København;718710,001;6179452,001;14-03-2022;16
2022;Exuh;København;719058,001;6180482,001;15-03-2022;17
2022;Anmsuh;København;725760,001;6173491,001;18-03-2022;14
2022;Anmsuh;København;724040,001;6175912,001;19-03-2022;0
2022;Exuh;København;718414,035;6179624,605;13-03-2022;0
2022;Anmsuh;København;719197,899;6173543,795;19-03-2022;15
2022;Exuh;København;721978,859;6178570,779;11-02-2022;13
2022;Exuh;København;723155,001;6173449,001;14-03-2022;16
2022;Anmsuh;København;724040,001;6177977,001;14-03-2022;13
2022;Anmsuh;København;725766,001;6175685,001;17-03-2022;17
2022;Anmsuh;København;720007,582;6172884,488;19-03-2022;12
2022;Anmsuh;København;725987,001;6175446,001;20-03-2022;11
2022;Anmsuh;København;726424,001;6173518,001;20-03-2022;18
2022;Exuh;København;725975,001;6175427,001;20-03-2022;11
2022;Exuh;København;725816,001;6176362,001;18-03-2022;12
2022;Exuh;København;727583,641;6172364,11;11-03-2022;6
2022;Anmsuh;København;725934,001;6177197,001;21-03-2022;7
2022;Exuh;København;727287,001;6173682,001;21-03-2022;10
2022;Exuh;København;724590,289;6175552,984;21-03-2022;18
2022;Anmsuh;København;725355,001;6176778,001;21-03-2022;16
2022;Anmsuh;København;727744,001;6174832,001;18-03-2022;10
2022;Anmsuh;København;725966,001;6175345,001;22-03-2022;10
2022;Exuh;København;726470,899;6174554,064;22-03-2022;18
2022;Anmsuh;København;721583,001;6174585,001;22-03-2022;21
2022;Anmsuh;København;718190,001;6179974,001;18-03-2022;13
2022;Exuh;København;726242,001;6174933,001;23-03-2022;13
2022;Mskduh;København;723571,766;6176524,74;23-03-2022;15
2022;Anmsuh;København;720222,001;6173502,001;23-03-2022;18
2022;Anmsuh;København;723677,411;6176421,652;18-03-2022;15
2022;Exuh;København;724000,321;6177167,94;24-03-2022;13
2022;Anmsuh;København;725599,097;6176582,289;24-03-2022;21
2022;Pskduh;København;720408,111;6179320,761;24-03-2022;11
2022;Mskduh;København;719957,979;6178760,82;19-03-2022;16
2022;Mskduh;København;723017,001;6178090,001;21-03-2022;10
2022;Anmsuh;København;726101,081;6174946,66;22-03-2022;15
2022;Anmsuh;København;725997,278;6172422,73;19-03-2022;20
2022;Anmsuh;København;726450,001;6171739,001;19-03-2022;23
2022;Anmsuh;København;721011,446;6177875,306;22-03-2022;15
2022;Pskduh;København;724164,001;6174276,001;25-03-2022;8
2022;Pskduh;København;723941,001;6175294,001;26-03-2022;1
2022;Pskduh;København;725492,171;6176702,315;28-03-2022;12
2022;Anmsuh;København;718163,387;6179463,617;29-03-2022;6
2022;Pskduh;København;723292,001;6176808,001;29-03-2022;13
2022;Pskduh;København;727497,001;6171958,001;29-03-2022;17
2022;Pskduh;København;724378,001;6175701,001;25-03-2022;14
2022;Pskduh;København;721602,001;6178470,001;31-03-2022;17
2022;Anmsuh;København;721829,001;6178814,001;25-03-2022;8
2022;Exuh;København;724187,831;6175973,957;25-03-2022;17
2022;Anmsuh;København;721747,243;6178716,127;25-03-2022;15
2022;Anmsuh;København;719456,191;6172956,18;25-03-2022;22
2022;Exuh;København;727830,001;6174650,001;24-03-2022;15
2022;Anmsuh;København;721494,001;6179255,001;15-03-2022;19
2022;Exuh;København;726478,291;6173203,68;24-02-2022;14
2022;Exuh;København;721205,851;6177138,36;28-03-2022;14
2022;Anmsuh;København;722150,001;6180517,001;28-03-2022;17
2022;Exuh;København;720721,71;6172778,43;23-03-2022;22
2022;Anmsuh;København;725508,868;6175730,242;29-03-2022;8
2022;Anmsuh;København;720111,903;6179723,286;29-03-2022;9
2022;Anmsuh;København;722947,581;6177848,78;29-03-2022;16
2022;Exuh;København;725376,211;6176794,69;25-03-2022;17
2022;Exuh;København;721954,001;6178958,001;30-03-2022;12
2022;Exuh;København;722636,216;6174226,454;30-03-2022;14
2022;Exuh;København;726069,001;6175226,001;23-03-2022;16
2022;Exuh;København;723512,611;6180125,962;30-03-2022;16
2022;Exuh;København;722208,944;6169497,55;30-03-2022;17
2022;Anmsuh;København;723812,001;6176914,001;30-03-2022;19
2022;Anmsuh;København;727523,001;6174870,001;30-03-2022;20
2022;Anmsuh;København;721624,785;6178794,924;31-03-2022;8
2022;Anmsuh;København;723793,063;6181550,238;29-03-2022;8
2022;Anmsuh;København;722656,001;6173104,001;31-03-2022;9
2022;Exuh;København;728832,652;6173784,118;31-03-2022;10
2022;Exuh;København;725277,117;6175594,388;31-03-2022;14
2022;Pskduh;København;727090,001;6176889,001;26-03-2022;15
2022;Pskduh;København;720460,156;6172801,092;27-03-2022;15
2022;Pskduh;København;723466,627;6171285,946;30-03-2022;9
2022;Mskduh;København;725380,001;6175799,001;19-03-2022;23
2022;Mskduh;København;721568,667;6179391,38;25-03-2022;7
2022;Mskduh;København;724567,001;6181458,001;26-03-2022;18
2022;Mskduh;København;722047,001;6180339,001;28-03-2022;17
2022;Mskduh;København;720147,772;6179669,417;29-03-2022;9
2022;Mskduh;København;719175,386;6178917,534;31-03-2022;16
2022;Pskduh;København;721893,001;6179161,001;28-03-2022;17
2022;Pskduh;København;719140,662;6175732,761;26-03-2022;15
2022;Anmsuh;København;727621,001;6174310,001;26-03-2022;20
2022;Anmsuh;København;719923,782;6178749,939;26-03-2022;21
2022;Mskduh;København;726337,001;6173445,001;27-03-2022;4
2022;Anmsuh;København;724177,001;6175743,001;29-03-2022;22
2022;Anmsuh;København;723025,001;6178843,001;26-03-2022;17
2022;Anmsuh;København;721335,001;6181360,001;31-03-2022;9
2022;Pskduh;København;724426,001;6176586,001;05-04-2022;9
2022;Pskduh;København;718606,343;6179260,479;26-03-2022;23
2022;Pskduh;København;723610,001;6178770,001;06-04-2022;8
2022;Pskduh;København;723268,001;6174551,001;07-04-2022;19
2022;Exuh;København;719456,191;6172956,18;18-03-2022;23
2022;Anmsuh;København;723223,001;6179067,001;24-03-2022;19
2022;Exuh;København;724028,001;6175575,001;01-03-2022;13
2022;Exuh;København;719785,001;6174776,001;01-04-2022;10
2022;Anmsuh;København;722847,249;6174609,515;01-04-2022;17
2022;Anmsuh;København;724057,021;6175708,38;01-04-2022;18
2022;Anmsuh;København;722539,032;6178281,298;25-03-2022;14
2022;Anmsuh;København;726641,302;6173437,926;02-04-2022;14
2022;Exuh;København;727215,261;6173553,66;26-03-2022;17
2022;Anmsuh;København;720933,952;6173367,3;31-03-2022;10
2022;Anmsuh;København;722212,001;6178623,001;03-04-2022;16
2022;Exuh;København;723191,257;6174396,457;03-04-2022;19
2022;Exuh;København;723640,096;6179716,364;03-04-2022;20
2022;Exuh;København;721186,001;6174677,001;29-01-2022;3
2022;Anmsuh;København;723040,211;6178641,65;04-04-2022;9
2022;Anmsuh;København;721672,958;6174148,847;04-04-2022;14
2022;Anmsuh;København;721296,001;6179231,001;04-04-2022;17
2022;Anmsuh;København;719456,191;6172956,18;04-04-2022;16
2022;Anmsuh;København;725014,8;6174253,134;05-04-2022;8
2022;Anmsuh;København;723516,001;6175349,001;05-04-2022;9
2022;Anmsuh;København;724969,001;6174832,001;28-03-2022;16
2022;Exuh;København;725477,344;6176031,67;05-04-2022;16
2022;Exuh;København;719552,611;6174968,5;06-04-2022;9
2022;Exuh;København;723081,001;6174781,001;06-04-2022;8
2022;Exuh;København;722502,282;6180599,613;06-04-2022;10
2022;Anmsuh;København;726046,001;6175274,001;06-04-2022;15
2022;Exuh;København;724353,001;6175303,001;06-04-2022;17
2022;Exuh;København;719005,781;6174376,27;06-04-2022;23
2022;Exuh;København;720764,644;6179003,024;07-04-2022;8
2022;Pskduh;København;718648,001;6177797,001;05-04-2022;17
2022;Mskduh;København;723963,001;6175702,001;01-04-2022;10
2022;Mskduh;København;727034,025;6175213,41;01-04-2022;11
2022;Mskduh;København;719846,178;6177469,615;01-04-2022;19
2022;Mskduh;København;724652,097;6180628,847;02-04-2022;19
2022;Mskduh;København;727464,001;6174272,001;04-04-2022;10
2022;Mskduh;København;723263,001;6176746,001;08-04-2022;1
2022;Anmsuh;København;718524,001;6178898,001;03-04-2022;0
2022;Anmsuh;København;722975,001;6176761,001;03-04-2022;3
2022;Anmsuh;København;720137,001;6177000,001;05-04-2022;16
2022;Anmsuh;København;721577,342;6177954,338;06-04-2022;7
2022;Pskduh;København;720703,92;6172800,484;02-04-2022;21
2022;Mskduh;København;720840,001;6179277,001;05-04-2022;21
2022;Pskduh;København;720136,001;6173807,001;11-04-2022;15
2022;Pskduh;København;724575,001;6181441,001;13-04-2022;12
2022;Pskduh;København;722459,001;6178153,001;13-04-2022;16
2022;Exuh;København;722733,979;6174142,336;06-03-2022;21
2022;Exuh;København;726795,041;6174754,91;05-03-2022;10
2022;Exuh;København;722151,451;6179191,81;21-03-2022;16
2022;Exuh;København;724571,891;6176074,11;07-04-2022;8
2022;Exuh;København;720998,982;6177872,566;08-04-2022;8
2022;Exuh;København;723355,001;6177541,001;08-04-2022;17
2022;Anmsuh;København;727439,001;6174343,001;08-04-2022;22
2022;Exuh;København;722889,001;6172434,001;28-03-2022;14
2022;Exuh;København;723861,001;6176890,001;31-03-2022;7
2022;Exuh;København;727658,431;6172726,58;31-03-2022;17
2022;Anmsuh;København;722002,001;6178660,001;02-04-2022;12
2022;Exuh;København;724080,171;6175674,235;02-04-2022;18
2022;Exuh;København;725075,001;6175990,001;25-03-2022;22
2022;Anmsuh;København;725289,378;6175008,771;23-03-2022;17
2022;Exuh;København;722441,521;6178421,94;03-04-2022;11
2022;Exuh;København;724718,181;6179056,32;28-03-2022;0
2022;Anmsuh;København;719387,001;6176657,001;30-03-2022;11
2022;Anmsuh;København;722099,001;6179271,001;10-04-2022;16
2022;Anmsuh;København;724162,001;6181221,001;11-04-2022;6
2022;Anmsuh;København;722751,466;6170533,605;11-04-2022;14
2022;Anmsuh;København;723726,001;6177001,001;11-04-2022;21
2022;Anmsuh;København;725352,001;6175992,001;13-04-2022;10
2022;Exuh;København;721995,001;6174737,001;23-03-2022;8
2022;Exuh;København;720536,222;6173428,197;13-04-2022;17
2022;Exuh;København;724396,621;6177740,23;04-04-2022;15
2022;Exuh;København;720319,082;6172701,455;14-04-2022;8
2022;Exuh;København;725107,671;6177210,04;05-04-2022;11
2022;Exuh;København;725648,461;6177124,53;02-04-2022;12
2022;Exuh;København;721867,001;6177990,001;21-03-2022;7
2022;Anmsuh;København;726226,769;6174772,418;14-04-2022;17
2022;Exuh;København;721866,901;6178003,82;14-04-2022;0
2022;Pskduh;København;722841,001;6173265,001;13-04-2022;18
2022;Mskduh;København;719631,847;6172646,592;11-04-2022;15
2022;Anmsuh;København;727449,001;6173221,001;09-04-2022;11
2022;Anmsuh;København;723812,83;6178078,341;10-04-2022;8
2022;Mskduh;København;722737,972;6170347,609;10-04-2022;19
2022;Anmsuh;København;722346,201;6177304,98;12-04-2022;12
2022;Anmsuh;København;726002,819;6172519,696;08-04-2022;15
2022;Pskduh;København;724808,499;6175378,933;05-04-2022;17
2022;Anmsuh;København;718948,466;6179057,994;18-04-2022;11
2022;Pskduh;København;723063,001;6175285,001;19-04-2022;8
2022;Pskduh;København;725759,001;6176209,001;19-04-2022;8
2022;Pskduh;København;723066,214;6172156,861;19-04-2022;16
2022;Pskduh;København;724879,001;6179510,001;20-04-2022;9
2022;Pskduh;København;722591,001;6177011,001;20-04-2022;15
2022;Pskduh;København;723912,137;6181535,16;20-04-2022;15
2022;Pskduh;København;724506,001;6176301,001;21-04-2022;8
2022;Exuh;København;725095,241;6176402,32;15-04-2022;6
2022;Anmsuh;København;718883,2;6177248,335;16-04-2022;15
2022;Anmsuh;København;725132,976;6177305,303;16-04-2022;18
2022;Anmsuh;København;724994,404;6177170,53;16-04-2022;18
2022;Anmsuh;København;726500,631;6174504,353;17-04-2022;7
2022;Anmsuh;København;720608,001;6177196,001;07-04-2022;8
2022;Exuh;København;721866,001;6179677,001;17-04-2022;18
2022;Exuh;København;724550,312;6181489,38;17-04-2022;21
2022;Anmsuh;København;724047,001;6175436,001;17-04-2022;23
2022;Exuh;København;722321,769;6174256,366;18-04-2022;21
2022;Anmsuh;København;723251,001;6177642,001;19-04-2022;5
2022;Exuh;København;724574,051;6181249,75;19-04-2022;14
2022;Exuh;København;725220,001;6170292,001;08-04-2022;8
2022;Anmsuh;København;720182,001;6173489,001;20-04-2022;7
2022;Anmsuh;København;722613,001;6173190,001;20-04-2022;9
2022;Exuh;København;725902,171;6175374,72;20-04-2022;12
2022;Anmsuh;København;722264,485;6180265,657;20-04-2022;16
2022;Exuh;København;722548,091;6178901,94;19-04-2022;16
2022;Exuh;København;723533,001;6177142,001;20-04-2022;16
2022;Anmsuh;København;726187,001;6174736,001;08-04-2022;12
2022;Anmsuh;København;721594,615;6177941,49;21-04-2022;11
2022;Exuh;København;722881,671;6173186,51;21-04-2022;10
2022;Anmsuh;København;726135,455;6175068,28;21-04-2022;19
2022;Pskduh;København;723328,001;6178305,001;15-04-2022;18
2022;Pskduh;København;720992,751;6177871,196;18-04-2022;9
2022;Pskduh;København;724718,136;6175451,03;18-04-2022;17
2022;Mskduh;København;725840,001;6170961,001;16-04-2022;8
2022;Mskduh;København;721918,001;6173041,001;21-04-2022;7
2022;Mskduh;København;723722,001;6171580,001;21-04-2022;8
2022;Mskduh;København;721146,073;6178511,299;21-04-2022;15
2022;Pskduh;København;723872,001;6176927,001;06-04-2022;13
2022;Pskduh;København;724839,508;6170852,86;24-04-2022;17
2022;Anmsuh;København;720815,001;6179176,001;27-04-2022;14
2022;Pskduh;København;725038,001;6178750,001;27-04-2022;15
2022;Pskduh;København;721432,001;6173449,001;28-04-2022;12
2022;Anmsuh;København;721870,001;6179664,001;22-04-2022;8
2022;Exuh;København;724207,661;6173299,78;06-04-2022;0
2022;Exuh;København;721383,611;6179390,26;22-04-2022;12
2022;Anmsuh;København;722553,001;6177658,001;07-04-2022;19
2022;Exuh;København;724340,609;6175751,375;22-04-2022;13
2022;Pskduh;København;726101,001;6175162,001;22-04-2022;14
2022;Anmsuh;København;724199,001;6176136,001;23-04-2022;2
2022;Exuh;København;719396,311;6178630,92;23-04-2022;12
2022;Exuh;København;723500,521;6176443,99;11-04-2022;1
2022;Exuh;København;726364,001;6174735,001;23-04-2022;19
2022;Anmsuh;København;723505,725;6176609,437;23-04-2022;21
2022;Anmsuh;København;723186,001;6176783,001;10-04-2022;18
2022;Exuh;København;722019,68;6178547,748;23-04-2022;21
2022;Exuh;København;718657,041;6176626,19;11-04-2022;21
2022;Anmsuh;København;724734,001;6178404,001;17-03-2022;15
2022;Exuh;København;726001,923;6172134,314;24-04-2022;16
2022;Exuh;København;725255,337;6176508,569;25-04-2022;7
2022;Exuh;København;724721,279;6175448,522;09-04-2022;18
2022;Exuh;København;724147,451;6175550,91;08-04-2022;8
2022;Anmsuh;København;724390,732;6175247,799;25-04-2022;11
2022;Exuh;København;725744,479;6179434,683;25-04-2022;11
2022;Anmsuh;København;726451,001;6172151,001;25-04-2022;14
2022;Exuh;København;725636,001;6178925,001;25-04-2022;16
2022;Anmsuh;København;717859,431;6179643,462;25-04-2022;17
2022;Exuh;København;724469,731;6179186,34;26-04-2022;0
2022;Exuh;København;717953,772;6178128,711;25-04-2022;16
2022;Exuh;København;724077,327;6175678,417;19-04-2022;9
2022;Exuh;København;725876,001;6175431,001;19-04-2022;9
2022;Exuh;København;724749,001;6177241,001;26-04-2022;12
2022;Exuh;København;719097,951;6180059,8;26-04-2022;16
2022;Anmsuh;København;726097,949;6173544,853;27-04-2022;0
2022;Anmsuh;København;725725,001;6175537,001;10-04-2022;15
2022;Anmsuh;København;724665,001;6177290,001;27-04-2022;8
2022;Anmsuh;København;722872,001;6177771,001;22-04-2022;9
2022;Anmsuh;København;721315,621;6177944,35;27-04-2022;9
2022;Exuh;København;723981,001;6175701,001;12-04-2022;14
2022;Exuh;København;723111,331;6175256,78;12-04-2022;15
2022;Anmsuh;København;719192,945;6174438,288;27-04-2022;15
2022;Exuh;København;725510,184;6174674,458;27-04-2022;15
2022;Anmsuh;København;718095,258;6179447,176;27-04-2022;19
2022;Anmsuh;København;722422,936;6170016,618;28-04-2022;11
2022;Exuh;København;723100,106;6172121,689;28-04-2022;7
2022;Anmsuh;København;729110,008;6173017,63;28-04-2022;16
2022;Anmsuh;København;728648,001;6173357,001;28-04-2022;17
2022;Anmsuh;København;722715,548;6174097,674;28-04-2022;20
2022;Pskduh;København;725076,249;6170492,294;22-04-2022;10
2022;Pskduh;København;723195,907;6178074,321;27-04-2022;14
2022;Mskduh;København;723599,581;6179884,54;22-04-2022;14
2022;Mskduh;København;722596,001;6177018,001;26-04-2022;12
2022;Mskduh;København;723334,463;6174440,304;27-04-2022;17
2022;Pskduh;København;724495,001;6173480,001;24-04-2022;10
2022;Pskduh;København;720715,001;6177532,001;25-04-2022;8
2022;Anmsuh;København;726496,758;6171946,656;23-04-2022;19
2022;Exuh;København;724678,561;6180381,646;27-04-2022;18
2022;Pskduh;København;722729,85;6178919,744;29-04-2022;21
2022;Anmsuh;København;725056,001;6174782,001;01-05-2022;15
2022;Pskduh;København;723953,001;6179633,001;02-05-2022;9
2022;Pskduh;København;727424,001;6173484,001;02-05-2022;13
2022;Pskduh;København;724875,001;6179531,001;19-04-2022;7
2022;Exuh;København;724204,001;6177557,001;28-04-2022;9
2022;Anmsuh;København;721911,001;6178698,001;14-04-2022;11
2022;Anmsuh;København;723009,001;6179322,001;29-04-2022;9
2022;Exuh;København;724020,001;6175722,001;29-04-2022;14
2022;Exuh;København;725091,883;6176579,179;30-04-2022;5
2022;Exuh;København;727278,151;6176710,03;30-04-2022;12
2022;Pskduh;København;723487,531;6177279,664;30-04-2022;14
2022;Exuh;København;721705,36;6179519,526;16-04-2022;16
2022;Anmsuh;København;721894,001;6178675,001;16-04-2022;18
2022;Anmsuh;København;727901,001;6173619,001;01-05-2022;22
2022;Exuh;København;721196,141;6172774,228;01-05-2022;19
2022;Anmsuh;København;726070,001;6179410,001;26-03-2022;12
2022;Anmsuh;København;720078,282;6176928,186;02-05-2022;8
2022;Anmsuh;København;720069,001;6173784,001;02-05-2022;13
2022;Exuh;København;723698,541;6174765,64;05-04-2022;8
2022;Exuh;København;725451,881;6176870,63;28-03-2022;17
2022;Anmsuh;København;721146,073;6178511,299;02-05-2022;16
2022;Anmsuh;København;725024,001;6169826,001;03-05-2022;3
2022;Exuh;København;724410,031;6176050,85;10-04-2022;13
2022;Anmsuh;København;725690,653;6178943,408;03-05-2022;16
2022;Exuh;København;723426,001;6174977,001;03-05-2022;15
2022;Anmsuh;København;719967,001;6176891,001;04-05-2022;7
2022;Exuh;København;721924,961;6179045,81;20-04-2022;8
2022;Anmsuh;København;724176,949;6174958,484;03-05-2022;14
2022;Exuh;København;723769,241;6179776,87;19-04-2022;17
2022;Exuh;København;725691,001;6179361,001;05-05-2022;6
2022;Exuh;København;725806,001;6174923,001;05-05-2022;14
2022;Anmsuh;København;723173,001;6174981,001;05-05-2022;13
2022;Anmsuh;København;724006,001;6177628,001;05-05-2022;12
2022;Anmsuh;København;724612,001;6175522,001;06-05-2022;0
2022;Pskduh;København;721919,401;6179689,841;30-04-2022;22
