,Time,acc_precip,mean_temp,mean_relative_hum,mean_wind_speed,mean_radiation
112977,2023-11-21 09:00:00,0.0,3.9,79.5,2.1,149.0
112978,2023-11-21 10:00:00,0.0,4.3,74.5,6.4,55.0
112979,2023-11-21 11:00:00,0.0,4.3,71.0,5.4,50.0
112980,2023-11-21 12:00:00,0.0,4.2,70.7,5.5,78.0
112981,2023-11-21 13:00:00,0.0,4.1,71.6,5.0,71.0
112982,2023-11-21 14:00:00,0.0,4.4,66.5,5.3,102.0
112983,2023-11-21 15:00:00,0.0,3.9,67.1,4.8,33.0
112984,2023-11-21 16:00:00,0.0,3.7,68.4,4.5,1.0
112985,2023-11-21 17:00:00,0.0,3.7,69.2,4.1,0.0
112986,2023-11-21 18:00:00,0.0,2.6,72.3,1.3,0.0
112987,2023-11-21 19:00:00,0.0,2.5,72.7,0.9,0.0
112988,2023-11-21 20:00:00,0.0,2.5,78.0,0.3,0.0
112989,2023-11-21 21:00:00,0.0,2.2,82.5,0.2,0.0
112990,2023-11-21 22:00:00,0.0,1.4,86.5,0.0,0.0
112991,2023-11-21 23:00:00,0.0,0.1,90.7,0.0,0.0
112992,2023-11-22 00:00:00,0.0,-0.8,92.7,0.0,0.0
112993,2023-11-22 01:00:00,0.0,-1.3,94.5,0.0,0.0
112994,2023-11-22 02:00:00,0.0,-1.9,95.8,0.0,0.0
112995,2023-11-22 03:00:00,0.0,-2.2,96.2,0.0,0.0
112996,2023-11-22 04:00:00,0.0,-2.5,96.2,0.0,0.0
112997,2023-11-22 05:00:00,0.0,-2.2,97.0,0.0,0.0
112998,2023-11-22 06:00:00,0.0,-1.5,96.8,0.0,0.0
112999,2023-11-22 07:00:00,0.0,-0.7,96.7,0.2,3.0
113000,2023-11-22 08:00:00,0.0,0.1,95.3,0.8,24.0
113001,2023-11-22 09:00:00,0.0,0.9,92.8,1.7,53.0
113002,2023-11-22 10:00:00,0.0,1.8,85.8,2.3,77.0
113003,2023-11-22 11:00:00,0.0,2.7,83.7,2.8,109.0
113004,2023-11-22 12:00:00,0.0,3.5,80.0,3.6,84.0
113005,2023-11-22 13:00:00,0.0,4.0,78.3,4.2,35.0
113006,2023-11-22 14:00:00,0.0,4.0,71.0,4.6,15.0
113007,2023-11-22 15:00:00,0.0,4.0,67.3,5.2,4.0
113008,2023-11-22 16:00:00,0.0,3.6,67.7,6.7,0.0
113009,2023-11-22 17:00:00,0.0,3.6,63.5,5.8,0.0
113010,2023-11-22 18:00:00,0.0,4.0,59.0,6.8,0.0
113011,2023-11-22 19:00:00,0.0,3.1,74.0,7.6,0.0
113012,2023-11-22 20:00:00,0.0,2.6,82.7,6.5,0.0
113013,2023-11-22 21:00:00,0.0,3.2,82.0,6.9,0.0
113014,2023-11-22 22:00:00,0.0,4.5,84.0,7.4,0.0
113015,2023-11-22 23:00:00,0.2,4.9,91.7,6.8,0.0
113016,2023-11-23 00:00:00,0.4,5.4,94.8,5.5,0.0
113017,2023-11-23 01:00:00,0.5,6.8,96.7,5.1,0.0
113018,2023-11-23 02:00:00,0.2,8.8,96.7,6.2,0.0
113019,2023-11-23 03:00:00,0.1,9.7,94.3,7.1,0.0
113020,2023-11-23 04:00:00,0.0,10.1,92.0,7.8,0.0
113021,2023-11-23 05:00:00,0.0,10.3,90.2,8.2,0.0
113022,2023-11-23 06:00:00,0.0,10.4,91.0,8.7,0.0
113023,2023-11-23 07:00:00,0.1,10.4,91.5,8.8,0.0
113024,2023-11-23 08:00:00,3.5,10.2,90.8,9.8,6.0
113025,2023-11-23 09:00:00,1.4,9.8,93.2,8.3,31.0
113026,2023-11-23 10:00:00,0.8,9.6,94.3,6.9,38.0
113027,2023-11-23 11:00:00,0.5,9.1,91.7,6.7,53.0
113028,2023-11-23 12:00:00,2.0,8.7,91.3,7.3,50.0
113029,2023-11-23 13:00:00,0.0,8.7,90.5,7.3,49.0
113030,2023-11-23 14:00:00,0.0,8.4,83.2,8.3,39.0
113031,2023-11-23 15:00:00,0.0,8.3,78.3,7.3,8.0
113032,2023-11-23 16:00:00,0.2,6.2,82.0,8.4,0.0
113033,2023-11-23 17:00:00,0.0,6.2,79.2,7.7,0.0
113034,2023-11-23 18:00:00,0.0,6.6,73.3,9.8,0.0
113035,2023-11-23 19:00:00,0.0,6.4,69.0,9.3,0.0
113036,2023-11-23 20:00:00,0.0,6.0,71.0,9.1,0.0
113037,2023-11-23 21:00:00,0.0,5.8,70.8,9.3,0.0
113038,2023-11-23 22:00:00,0.0,5.7,69.5,8.9,0.0
113039,2023-11-23 23:00:00,0.0,5.3,63.8,9.4,0.0
113040,2023-11-24 00:00:00,0.0,5.0,63.2,9.3,0.0
113041,2023-11-24 01:00:00,0.0,4.7,66.2,8.9,0.0
113042,2023-11-24 02:00:00,0.0,4.6,66.0,8.7,0.0
113043,2023-11-24 03:00:00,0.0,4.3,61.0,7.7,0.0
113044,2023-11-24 04:00:00,0.0,4.4,58.5,7.3,0.0
113045,2023-11-24 05:00:00,0.0,4.1,66.5,6.8,0.0
113046,2023-11-24 06:00:00,0.0,3.7,67.8,6.2,0.0
113047,2023-11-24 07:00:00,0.0,3.6,68.2,5.7,0.0
113048,2023-11-24 08:00:00,0.0,4.0,73.3,5.6,13.0
113049,2023-11-24 09:00:00,0.1,4.0,74.7,6.2,44.0
113050,2023-11-24 10:00:00,0.1,4.4,70.7,6.6,149.0
113051,2023-11-24 11:00:00,0.0,4.4,74.3,6.8,251.0
113052,2023-11-24 12:00:00,0.0,4.5,75.0,5.2,162.0
113053,2023-11-24 13:00:00,0.0,3.4,78.2,2.2,40.0
113054,2023-11-24 14:00:00,0.5,2.6,87.2,0.2,26.0
113055,2023-11-24 15:00:00,0.0,2.0,88.5,0.0,8.0
113056,2023-11-24 16:00:00,0.0,1.1,88.0,1.5,0.0
113057,2023-11-24 17:00:00,0.0,0.7,81.7,2.2,0.0
113058,2023-11-24 18:00:00,0.0,1.4,69.3,3.6,0.0
113059,2023-11-24 19:00:00,0.0,1.4,69.7,5.2,0.0
113060,2023-11-24 20:00:00,0.0,1.0,73.3,4.2,0.0
113061,2023-11-24 21:00:00,0.0,1.1,71.5,4.4,0.0
113062,2023-11-24 22:00:00,0.0,1.5,68.3,4.0,0.0
113063,2023-11-24 23:00:00,0.0,1.6,68.7,3.6,0.0
113064,2023-11-25 00:00:00,0.0,1.4,72.0,2.8,0.0
113065,2023-11-25 01:00:00,0.0,1.1,73.7,1.5,0.0
113066,2023-11-25 02:00:00,0.0,0.3,79.7,0.2,0.0
113067,2023-11-25 03:00:00,0.0,-0.4,84.5,0.3,0.0
113068,2023-11-25 04:00:00,0.0,-0.7,84.7,0.4,0.0
113069,2023-11-25 05:00:00,0.0,-0.9,85.7,0.1,0.0
113070,2023-11-25 06:00:00,0.0,0.0,84.5,0.5,0.0
113071,2023-11-25 07:00:00,0.0,0.1,87.0,0.0,0.0
113072,2023-11-25 08:00:00,0.0,0.1,88.8,0.6,22.0
113073,2023-11-25 09:00:00,0.0,1.1,78.2,2.3,46.0
113074,2023-11-25 10:00:00,0.0,1.3,65.8,2.5,134.0
113075,2023-11-25 11:00:00,0.0,1.2,65.5,3.3,259.0
113076,2023-11-25 12:00:00,0.0,0.7,64.5,3.6,158.0
113077,2023-11-25 13:00:00,0.0,0.6,63.7,3.5,232.0
113078,2023-11-25 14:00:00,0.0,0.2,63.8,3.0,44.0
113079,2023-11-25 15:00:00,0.0,0.1,65.2,2.5,12.0
113080,2023-11-25 16:00:00,0.0,-0.6,65.3,2.6,0.0
113081,2023-11-25 17:00:00,0.0,-0.9,65.7,2.4,0.0
113082,2023-11-25 18:00:00,0.0,-1.2,62.7,2.8,0.0
113083,2023-11-25 19:00:00,0.0,-1.8,64.0,3.0,0.0
113084,2023-11-25 20:00:00,0.0,-2.2,66.0,3.0,0.0
113085,2023-11-25 21:00:00,0.0,-3.0,66.3,3.0,0.0
113086,2023-11-25 22:00:00,0.0,-3.6,67.8,2.2,0.0
113087,2023-11-25 23:00:00,0.0,-3.9,72.7,1.8,0.0
113088,2023-11-26 00:00:00,0.0,-4.2,77.0,0.7,0.0
113089,2023-11-26 01:00:00,0.0,-4.6,79.7,0.6,0.0
113090,2023-11-26 02:00:00,0.0,-5.1,81.8,0.0,0.0
113091,2023-11-26 03:00:00,0.0,-5.5,85.3,0.2,0.0
113092,2023-11-26 04:00:00,0.0,-4.7,86.2,1.4,0.0
113093,2023-11-26 05:00:00,0.0,-4.4,87.5,0.2,0.0
113094,2023-11-26 06:00:00,0.0,-4.1,88.0,0.8,0.0
113095,2023-11-26 07:00:00,0.0,-3.8,87.3,0.9,1.0
113096,2023-11-26 08:00:00,0.0,-3.9,89.0,0.7,33.0
113097,2023-11-26 09:00:00,0.0,-2.2,83.3,0.3,120.0
113098,2023-11-26 10:00:00,0.0,-1.1,83.0,0.1,64.0
113099,2023-11-26 11:00:00,0.0,-0.5,78.7,0.4,77.0
113100,2023-11-26 12:00:00,0.0,1.2,69.5,1.4,256.0
113101,2023-11-26 13:00:00,0.0,1.6,68.2,2.6,206.0
113102,2023-11-26 14:00:00,0.0,1.3,64.7,2.0,107.0
113103,2023-11-26 15:00:00,0.0,0.2,66.0,0.7,10.0
113104,2023-11-26 16:00:00,0.0,-0.7,70.5,0.3,0.0
113105,2023-11-26 17:00:00,0.0,-0.6,71.5,0.1,0.0
113106,2023-11-26 18:00:00,0.0,-1.1,74.3,0.0,0.0
113107,2023-11-26 19:00:00,0.0,-1.6,78.3,0.0,0.0
113108,2023-11-26 20:00:00,0.0,-2.1,82.5,0.0,0.0
113109,2023-11-26 21:00:00,0.0,-2.3,83.2,0.1,0.0
113110,2023-11-26 22:00:00,0.0,-2.9,87.5,0.0,0.0
113111,2023-11-26 23:00:00,0.0,-3.1,88.2,0.0,0.0
113112,2023-11-27 00:00:00,0.0,-2.5,83.0,0.2,0.0
113113,2023-11-27 01:00:00,0.0,-2.4,81.5,0.0,0.0
113114,2023-11-27 02:00:00,0.0,-2.7,83.3,0.0,0.0
113115,2023-11-27 03:00:00,0.0,-3.5,88.5,0.2,0.0
113116,2023-11-27 04:00:00,0.0,-4.3,91.3,0.4,0.0
113117,2023-11-27 05:00:00,0.0,-4.3,92.7,0.0,0.0
113118,2023-11-27 06:00:00,0.0,-4.3,93.5,0.0,0.0
113119,2023-11-27 07:00:00,0.0,-3.8,94.0,0.1,0.0
113120,2023-11-27 08:00:00,0.0,-3.9,93.0,1.1,9.0
113121,2023-11-27 09:00:00,0.0,-4.5,94.3,1.6,28.0
113122,2023-11-27 10:00:00,0.0,-4.8,95.3,1.3,42.0
113123,2023-11-27 11:00:00,0.0,-4.4,96.0,1.6,60.0
113124,2023-11-27 12:00:00,0.0,-4.1,95.7,1.4,70.0
113125,2023-11-27 13:00:00,0.0,-3.6,94.7,2.1,58.0
113126,2023-11-27 14:00:00,0.0,-3.6,94.2,2.2,28.0
113127,2023-11-27 15:00:00,0.0,-3.5,94.0,2.3,5.0
113128,2023-11-27 16:00:00,0.0,-3.5,93.3,2.4,0.0
113129,2023-11-27 17:00:00,0.0,-3.4,91.2,2.2,0.0
113130,2023-11-27 18:00:00,0.0,-2.6,89.2,3.1,0.0
113131,2023-11-27 19:00:00,0.0,-2.0,84.2,3.2,0.0
113132,2023-11-27 20:00:00,0.0,-1.8,83.0,3.1,0.0
113133,2023-11-27 21:00:00,0.0,-2.0,82.0,3.2,0.0
113134,2023-11-27 22:00:00,0.0,-2.7,78.0,3.0,0.0
113135,2023-11-27 23:00:00,0.0,-3.3,77.5,2.8,0.0
113136,2023-11-28 00:00:00,0.0,-3.9,77.5,2.9,0.0
113137,2023-11-28 01:00:00,0.0,-4.5,77.0,2.7,0.0
113138,2023-11-28 02:00:00,0.0,-5.0,74.7,3.2,0.0
113139,2023-11-28 03:00:00,0.0,-5.3,73.5,3.9,0.0
113140,2023-11-28 04:00:00,0.0,-6.1,75.7,3.7,0.0
113141,2023-11-28 05:00:00,0.0,-6.4,76.5,2.8,0.0
113142,2023-11-28 06:00:00,0.0,-6.8,76.8,3.4,0.0
113143,2023-11-28 07:00:00,0.0,-6.7,71.5,3.0,0.0
113144,2023-11-28 08:00:00,0.0,-6.7,71.2,2.3,29.0
113145,2023-11-28 09:00:00,0.0,-6.1,68.2,2.7,123.0
113146,2023-11-28 10:00:00,0.0,-5.6,70.3,2.9,215.0
113147,2023-11-28 11:00:00,0.0,-5.1,65.0,3.4,139.0
113148,2023-11-28 12:00:00,0.0,-4.6,63.5,3.6,255.0
113149,2023-11-28 13:00:00,0.0,-4.0,64.2,3.7,207.0
113150,2023-11-28 14:00:00,0.0,-4.0,73.7,4.0,117.0
113151,2023-11-28 15:00:00,0.0,-4.5,81.5,3.1,18.0
113152,2023-11-28 16:00:00,0.0,-4.8,83.3,2.3,0.0
113153,2023-11-28 17:00:00,0.0,-5.1,86.3,1.5,0.0
113154,2023-11-28 18:00:00,0.0,-5.6,90.3,1.2,0.0
113155,2023-11-28 19:00:00,0.0,-5.9,91.7,1.8,0.0
113156,2023-11-28 20:00:00,0.0,-5.6,92.7,1.8,0.0
113157,2023-11-28 21:00:00,0.0,-5.6,94.0,0.9,0.0
113158,2023-11-28 22:00:00,0.0,-5.5,94.0,0.9,0.0
113159,2023-11-28 23:00:00,0.0,-5.4,93.2,1.0,0.0
113160,2023-11-29 00:00:00,0.0,-5.1,86.8,1.7,0.0
113161,2023-11-29 01:00:00,0.0,-5.4,83.2,1.7,0.0
113162,2023-11-29 02:00:00,0.0,-6.3,83.0,1.5,0.0
113163,2023-11-29 03:00:00,0.0,-6.8,83.8,0.3,0.0
113164,2023-11-29 04:00:00,0.0,-7.3,84.5,0.3,0.0
113165,2023-11-29 05:00:00,0.0,-7.5,83.8,0.1,0.0
113166,2023-11-29 06:00:00,0.0,-7.8,84.5,0.0,0.0
113167,2023-11-29 07:00:00,0.0,-7.7,84.0,0.0,0.0
113168,2023-11-29 08:00:00,0.0,-6.2,82.5,0.0,4.0
113169,2023-11-29 09:00:00,0.0,-4.7,88.8,0.2,21.0
113170,2023-11-29 10:00:00,0.0,-3.2,88.0,1.3,24.0
113171,2023-11-29 11:00:00,0.0,-2.9,82.7,1.4,26.0
113172,2023-11-29 12:00:00,0.0,-2.2,79.8,1.6,68.0
113173,2023-11-29 13:00:00,0.0,-1.9,74.7,2.3,44.0
113174,2023-11-29 14:00:00,0.0,-1.7,78.2,2.5,15.0
113175,2023-11-29 15:00:00,0.0,-2.2,84.2,2.9,3.0
113176,2023-11-29 16:00:00,0.0,-2.2,87.7,2.5,0.0
113177,2023-11-29 17:00:00,0.0,-2.3,90.7,2.9,0.0
113178,2023-11-29 18:00:00,0.0,-2.2,90.2,2.5,0.0
113179,2023-11-29 19:00:00,0.0,-2.1,89.0,2.2,0.0
113180,2023-11-29 20:00:00,0.1,-1.9,90.5,1.7,0.0
113181,2023-11-29 21:00:00,0.1,-1.5,93.2,0.9,0.0
113182,2023-11-29 22:00:00,0.0,-1.0,94.5,1.2,0.0
113183,2023-11-29 23:00:00,0.1,-0.7,95.2,2.0,0.0
113184,2023-11-30 00:00:00,0.0,-0.6,95.2,1.9,0.0
113185,2023-11-30 01:00:00,0.1,-0.3,94.7,2.3,0.0
113186,2023-11-30 02:00:00,0.0,-0.2,93.5,2.4,0.0
113187,2023-11-30 03:00:00,0.1,-0.2,94.0,2.8,0.0
113188,2023-11-30 04:00:00,0.0,-0.2,94.0,3.1,0.0
113189,2023-11-30 05:00:00,0.1,-0.4,94.0,3.7,0.0
113190,2023-11-30 06:00:00,1.1,-0.7,94.2,3.8,0.0
113191,2023-11-30 07:00:00,0.0,-0.6,89.7,3.7,0.0
113192,2023-11-30 08:00:00,0.0,-0.9,83.7,3.4,6.0
113193,2023-11-30 09:00:00,0.0,-1.1,78.3,3.7,27.0
113194,2023-11-30 10:00:00,0.0,-0.9,76.5,3.3,67.0
113195,2023-11-30 11:00:00,0.0,-0.9,77.0,3.0,130.0
113196,2023-11-30 12:00:00,0.0,-0.7,76.0,2.6,179.0
113197,2023-11-30 13:00:00,0.0,-1.0,79.7,2.6,47.0
113198,2023-11-30 14:00:00,0.0,-1.2,84.3,2.4,16.0
113199,2023-11-30 15:00:00,0.0,-1.3,80.5,2.2,6.0
113200,2023-11-30 16:00:00,0.0,-2.1,81.5,2.4,0.0
113201,2023-11-30 17:00:00,0.0,-3.3,88.5,2.9,0.0
113202,2023-11-30 18:00:00,0.0,-3.0,90.8,2.0,0.0
113203,2023-11-30 19:00:00,0.0,-2.7,89.8,2.1,0.0
113204,2023-11-30 20:00:00,0.0,-3.1,90.2,1.6,0.0
113205,2023-11-30 21:00:00,0.0,-2.7,87.7,1.9,0.0
113206,2023-11-30 22:00:00,0.0,-3.2,88.0,1.5,0.0
113207,2023-11-30 23:00:00,0.0,-4.5,91.8,1.5,0.0
113208,2023-12-01 00:00:00,0.0,-4.3,91.5,1.7,0.0
113209,2023-12-01 01:00:00,0.0,-4.1,91.5,0.8,0.0
113210,2023-12-01 02:00:00,0.0,-3.4,91.8,0.9,0.0
113211,2023-12-01 03:00:00,0.0,-2.5,93.5,1.3,0.0
113212,2023-12-01 04:00:00,0.0,-2.4,94.2,1.2,0.0
113213,2023-12-01 05:00:00,0.0,-2.7,93.0,1.1,0.0
113214,2023-12-01 06:00:00,0.0,-2.3,90.5,1.5,0.0
113215,2023-12-01 07:00:00,0.0,-2.0,86.5,2.1,0.0
113216,2023-12-01 08:00:00,0.0,-1.9,84.3,2.1,8.0
113217,2023-12-01 09:00:00,0.0,-2.1,83.0,2.0,41.0
113218,2023-12-01 10:00:00,0.0,-1.9,82.8,1.6,87.0
113219,2023-12-01 11:00:00,0.0,-1.8,85.5,2.1,92.0
113220,2023-12-01 12:00:00,0.1,-1.7,86.7,1.8,104.0
113221,2023-12-01 13:00:00,0.0,-1.6,87.2,2.1,62.0
113222,2023-12-01 14:00:00,0.0,-1.6,86.0,1.7,16.0
113223,2023-12-01 15:00:00,0.0,-1.6,85.2,1.7,4.0
113224,2023-12-01 16:00:00,0.0,-1.6,83.5,1.4,0.0
113225,2023-12-01 17:00:00,0.0,-1.5,82.2,1.6,0.0
113226,2023-12-01 18:00:00,0.0,-1.5,81.8,2.2,0.0
113227,2023-12-01 19:00:00,0.0,-1.7,83.0,1.7,0.0
113228,2023-12-01 20:00:00,0.0,-1.8,84.2,1.5,0.0
113229,2023-12-01 21:00:00,0.0,-1.8,85.0,1.0,0.0
113230,2023-12-01 22:00:00,0.0,-1.9,85.0,1.3,0.0
113231,2023-12-01 23:00:00,0.0,-2.0,85.8,0.9,0.0
113232,2023-12-02 00:00:00,0.0,-1.9,84.7,0.5,0.0
113233,2023-12-02 01:00:00,0.0,-2.0,81.0,1.8,0.0
113234,2023-12-02 02:00:00,0.0,-2.1,80.5,0.9,0.0
113235,2023-12-02 03:00:00,0.0,-2.2,79.8,0.5,0.0
113236,2023-12-02 04:00:00,0.0,-2.6,77.8,1.0,0.0
113237,2023-12-02 05:00:00,0.0,-2.6,78.2,1.3,0.0
113238,2023-12-02 06:00:00,0.0,-3.0,81.3,1.3,0.0
113239,2023-12-02 07:00:00,0.0,-3.6,85.7,1.3,0.0
113240,2023-12-02 08:00:00,0.0,-3.8,87.0,0.9,4.0
113241,2023-12-02 09:00:00,0.0,-3.1,82.0,1.5,13.0
113242,2023-12-02 10:00:00,0.0,-2.8,76.8,3.2,28.0
113243,2023-12-02 11:00:00,0.0,-2.9,74.2,2.6,71.0
113244,2023-12-02 12:00:00,0.0,-2.7,71.5,2.7,91.0
113245,2023-12-02 13:00:00,0.0,-2.5,70.7,2.8,82.0
113246,2023-12-02 14:00:00,0.0,-2.5,71.7,2.8,43.0
113247,2023-12-02 15:00:00,0.0,-2.4,72.3,1.8,10.0
113248,2023-12-02 16:00:00,0.0,-2.4,74.3,1.6,0.0
113249,2023-12-02 17:00:00,0.0,-2.2,74.8,2.2,0.0
113250,2023-12-02 18:00:00,0.0,-2.0,74.2,2.4,0.0
113251,2023-12-02 19:00:00,0.0,-1.9,76.7,1.9,0.0
113252,2023-12-02 20:00:00,0.0,-2.3,79.0,2.8,0.0
113253,2023-12-02 21:00:00,0.0,-2.5,79.5,1.6,0.0
113254,2023-12-02 22:00:00,0.0,-2.2,78.5,2.7,0.0
113255,2023-12-02 23:00:00,0.0,-1.8,76.8,2.8,0.0
113256,2023-12-03 00:00:00,0.0,-1.7,79.5,3.2,0.0
113257,2023-12-03 01:00:00,0.0,-1.8,81.5,4.1,0.0
113258,2023-12-03 02:00:00,0.0,-2.0,82.3,3.5,0.0
113259,2023-12-03 03:00:00,0.0,-2.3,84.3,2.7,0.0
113260,2023-12-03 04:00:00,0.0,-2.8,86.3,1.7,0.0
113261,2023-12-03 05:00:00,0.0,-3.7,89.7,1.7,0.0
113262,2023-12-03 06:00:00,0.0,-4.5,91.8,0.4,0.0
113263,2023-12-03 07:00:00,0.0,-4.9,93.0,0.2,0.0
113264,2023-12-03 08:00:00,0.0,-4.8,92.8,0.1,10.0
113265,2023-12-03 09:00:00,0.0,-3.8,90.7,0.3,35.0
113266,2023-12-03 10:00:00,0.0,-2.7,87.0,0.2,67.0
113267,2023-12-03 11:00:00,0.0,-1.9,83.2,0.3,60.0
113268,2023-12-03 12:00:00,0.0,-1.6,81.0,0.2,50.0
113269,2023-12-03 13:00:00,0.0,-1.5,81.7,0.0,39.0
113270,2023-12-03 14:00:00,0.0,-1.5,80.5,0.0,19.0
113271,2023-12-03 15:00:00,0.0,-1.5,80.3,0.0,5.0
113272,2023-12-03 16:00:00,0.0,-1.6,84.0,0.0,0.0
113273,2023-12-03 17:00:00,0.0,-1.7,83.8,0.0,0.0
113274,2023-12-03 18:00:00,0.0,-1.5,84.7,0.0,0.0
113275,2023-12-03 19:00:00,0.0,-1.4,84.0,0.2,0.0
113276,2023-12-03 20:00:00,0.0,-1.2,81.3,0.7,0.0
113277,2023-12-03 21:00:00,0.0,-1.0,82.3,0.4,0.0
113278,2023-12-03 22:00:00,0.0,-0.9,83.8,0.0,0.0
113279,2023-12-03 23:00:00,0.0,-0.7,87.0,0.0,0.0
113280,2023-12-04 00:00:00,0.0,-0.7,90.5,0.0,0.0
113281,2023-12-04 01:00:00,0.0,-0.8,93.2,0.0,0.0
113282,2023-12-04 02:00:00,0.0,-1.0,95.3,0.7,0.0
113283,2023-12-04 03:00:00,0.0,-1.2,96.0,0.2,0.0
113284,2023-12-04 04:00:00,0.0,-1.4,96.0,1.2,0.0
113285,2023-12-04 05:00:00,0.0,-1.5,95.2,0.7,0.0
113286,2023-12-04 06:00:00,0.0,-1.1,94.3,0.6,0.0
113287,2023-12-04 07:00:00,0.0,-1.0,93.0,2.3,0.0
113288,2023-12-04 08:00:00,0.0,-1.1,91.3,0.7,2.0
113289,2023-12-04 09:00:00,0.0,-0.7,90.2,0.0,16.0
113290,2023-12-04 10:00:00,0.0,0.2,85.2,1.4,58.0
113291,2023-12-04 11:00:00,0.0,0.4,82.5,3.3,68.0
113292,2023-12-04 12:00:00,0.0,0.3,81.7,4.2,68.0
113293,2023-12-04 13:00:00,0.0,-0.1,84.2,3.9,41.0
113294,2023-12-04 14:00:00,0.0,-0.2,85.3,3.6,18.0
113295,2023-12-04 15:00:00,0.0,0.1,85.3,3.2,5.0
113296,2023-12-04 16:00:00,0.0,0.4,87.0,3.6,0.0
113297,2023-12-04 17:00:00,0.0,0.3,89.3,2.5,0.0
113298,2023-12-04 18:00:00,0.0,0.3,91.7,2.9,0.0
113299,2023-12-04 19:00:00,0.0,0.5,91.0,4.2,0.0
113300,2023-12-04 20:00:00,0.0,0.7,90.0,4.5,0.0
113301,2023-12-04 21:00:00,0.0,0.9,89.5,4.7,0.0
113302,2023-12-04 22:00:00,0.0,1.1,87.5,4.9,0.0
113303,2023-12-04 23:00:00,0.0,1.3,84.5,4.5,0.0
113304,2023-12-05 00:00:00,0.0,1.5,82.8,4.5,0.0
113305,2023-12-05 01:00:00,0.0,1.7,82.2,4.6,0.0
113306,2023-12-05 02:00:00,0.0,1.8,76.8,4.7,0.0
113307,2023-12-05 03:00:00,0.0,1.6,76.2,4.1,0.0
113308,2023-12-05 04:00:00,0.0,1.5,78.8,3.4,0.0
113309,2023-12-05 05:00:00,0.0,1.5,81.2,3.7,0.0
113310,2023-12-05 06:00:00,0.0,1.5,80.5,4.5,0.0
113311,2023-12-05 07:00:00,0.0,1.1,81.0,4.5,0.0
113312,2023-12-05 08:00:00,0.0,0.9,80.2,3.7,15.0
113313,2023-12-05 09:00:00,0.0,1.0,78.5,3.9,97.0
113314,2023-12-05 10:00:00,0.0,1.2,77.3,4.1,160.0
113315,2023-12-05 11:00:00,0.0,1.4,75.8,4.1,199.0
113316,2023-12-05 12:00:00,0.0,1.8,74.2,5.1,198.0
113317,2023-12-05 13:00:00,0.0,1.6,72.8,5.2,120.0
113318,2023-12-05 14:00:00,0.0,1.0,71.8,5.7,55.0
113319,2023-12-05 15:00:00,0.0,0.7,72.7,5.2,11.0
113320,2023-12-05 16:00:00,0.0,0.6,73.5,5.0,0.0
113321,2023-12-05 17:00:00,0.0,0.9,72.7,4.9,0.0
113322,2023-12-05 18:00:00,0.0,1.2,73.3,6.0,0.0
113323,2023-12-05 19:00:00,0.0,1.5,72.5,6.0,0.0
113324,2023-12-05 20:00:00,0.0,1.5,71.8,6.9,0.0
113325,2023-12-05 21:00:00,0.0,1.4,72.2,6.7,0.0
113326,2023-12-05 22:00:00,0.0,1.4,73.0,6.3,0.0
113327,2023-12-05 23:00:00,0.0,1.5,72.0,7.0,0.0
113328,2023-12-06 00:00:00,0.0,1.4,72.7,6.8,0.0
113329,2023-12-06 01:00:00,0.0,1.4,72.8,5.9,0.0
113330,2023-12-06 02:00:00,0.0,1.5,70.7,6.2,0.0
113331,2023-12-06 03:00:00,0.0,1.7,70.8,6.0,0.0
113332,2023-12-06 04:00:00,0.0,1.8,71.0,6.4,0.0
113333,2023-12-06 05:00:00,0.0,1.9,71.5,6.5,0.0
113334,2023-12-06 06:00:00,0.0,1.8,73.5,6.5,0.0
113335,2023-12-06 07:00:00,0.1,1.3,79.8,6.8,0.0
113336,2023-12-06 08:00:00,0.1,1.2,81.0,6.0,3.0
113337,2023-12-06 09:00:00,0.0,0.7,89.5,5.7,14.0
113338,2023-12-06 10:00:00,0.2,0.8,89.3,6.2,23.0
113339,2023-12-06 11:00:00,0.2,0.5,94.0,4.3,34.0
113340,2023-12-06 12:00:00,0.4,0.7,94.5,3.4,35.0
113341,2023-12-06 13:00:00,0.0,1.1,90.3,4.4,33.0
113342,2023-12-06 14:00:00,0.0,1.1,89.3,3.8,13.0
113343,2023-12-06 15:00:00,0.0,1.2,87.7,3.1,1.0
113344,2023-12-06 16:00:00,0.0,1.4,83.7,4.6,0.0
113345,2023-12-06 17:00:00,0.0,1.4,83.3,4.3,0.0
113346,2023-12-06 18:00:00,0.0,1.2,86.3,4.3,0.0
113347,2023-12-06 19:00:00,0.4,0.8,91.8,3.6,0.0
113348,2023-12-06 20:00:00,0.2,0.6,94.3,2.9,0.0
113349,2023-12-06 21:00:00,0.2,0.7,94.3,2.9,0.0
113350,2023-12-06 22:00:00,0.2,0.7,95.0,2.2,0.0
113351,2023-12-06 23:00:00,0.1,0.7,95.0,1.8,0.0
113352,2023-12-07 00:00:00,0.0,0.8,94.8,1.7,0.0
113353,2023-12-07 01:00:00,0.0,0.9,94.0,2.0,0.0
113354,2023-12-07 02:00:00,0.0,0.8,94.5,1.4,0.0
113355,2023-12-07 03:00:00,0.0,0.7,95.0,1.0,0.0
113356,2023-12-07 04:00:00,0.0,0.7,94.7,0.7,0.0
113357,2023-12-07 05:00:00,0.0,0.8,94.0,0.5,0.0
